EmployeeID,Age,Department,YearsExperience,PerformanceScore,MonthlySalary,TrainingHours,PromotionLast5Years
5002,51,IT,31,3,8481,56,No
5003,34,Finance,11,3,12649,117,No
5004,26,IT,15,5,6454,34,No
5005,32,IT,13,5,4051,27,Yes
5006,36,Operations,0,1,10274,11,Yes
5007,37,Operations,31,3,5587,57,Yes
5008,43,IT,20,1,6257,43,No
5009,34,Marketing,3,5,5242,6,Yes
5010,27,Marketing,8,4,7867,15,Yes
5011,52,IT,21,5,12063,83,No
5012,35,Marketing,11,3,9832,92,Yes
5013,37,IT,29,1,3127,34,Yes
5014,54,Operations,29,3,9015,91,No
5015,25,HR,31,5,11297,6,Yes
5016,47,Finance,6,5,4406,85,Yes
5017,43,Marketing,16,2,14986,13,No
5018,34,Marketing,0,5,6420,58,Yes
5019,35,Operations,13,3,8600,99,Yes
5020,53,Marketing,25,1,13553,61,No
5021,51,IT,26,1,14786,73,Yes
5022,55,IT,15,2,11182,119,Yes
5023,37,HR,6,3,12192,65,Yes
5024,48,HR,31,5,14623,21,Yes
5025,39,HR,24,4,10488,15,Yes
5026,43,IT,30,1,8097,98,Yes
5027,52,HR,15,3,7112,110,No
5028,33,HR,13,2,4393,103,No
5029,40,IT,24,4,4871,111,Yes
5030,55,Operations,29,3,4089,74,Yes
5031,25,Marketing,6,5,8535,119,Yes
5032,29,Finance,11,1,7166,106,No
5033,49,IT,2,5,14324,42,Yes
5034,26,IT,26,2,7539,96,No
5035,45,Finance,18,1,6016,97,Yes
5036,51,Finance,6,4,13722,115,No
5037,42,HR,15,1,6315,96,Yes
5038,22,Finance,31,5,6892,82,No
5039,25,Marketing,7,3,13756,19,Yes
5040,47,Marketing,12,3,4393,9,No
5041,45,Marketing,10,3,14284,18,Yes
5042,28,Marketing,19,2,13937,116,Yes
5043,21,Marketing,17,2,3720,106,Yes
5044,40,HR,5,3,7326,11,Yes
5045,43,IT,19,4,6597,9,No
5046,52,Finance,31,5,7959,70,Yes
5047,31,IT,28,4,10758,55,No
5048,59,Finance,3,3,10636,103,No
5049,44,HR,6,5,14957,10,No
5050,31,HR,19,2,14341,113,Yes
5051,49,Operations,33,1,6880,79,Yes
5052,46,Operations,6,1,7864,96,No
5053,36,HR,32,5,9673,60,Yes
5054,55,HR,14,4,11481,37,No
5055,40,Finance,31,5,9243,16,No
5056,23,HR,21,4,9292,53,No
5057,21,IT,28,4,11586,44,No
5058,21,Finance,24,1,3375,118,No
5059,37,HR,4,2,9245,24,Yes
5060,22,Finance,13,3,8746,105,No
5061,49,Finance,34,2,7877,30,Yes
5062,40,Marketing,1,3,5139,105,No
5063,26,Operations,24,1,4974,64,Yes
5064,28,Finance,15,3,13650,38,No
5065,49,Finance,15,4,7501,19,Yes
5066,53,Marketing,10,5,9164,72,Yes
5067,23,HR,34,3,13871,42,Yes
5068,55,Finance,22,2,9162,115,No
5069,25,Marketing,4,1,14801,65,No
5070,47,IT,34,1,13392,0,No
5071,32,Marketing,28,5,11604,54,Yes
5072,40,Operations,4,4,9345,107,Yes
5073,40,Operations,2,4,9130,102,Yes
5074,29,HR,5,1,9155,50,No
5075,59,HR,22,4,9278,4,No
5076,24,Operations,1,5,4378,11,No
5077,39,Operations,17,1,4093,13,No
5078,58,Finance,29,4,10135,59,No
5079,47,Operations,4,3,3710,102,No
5080,33,HR,10,3,14642,95,No
5081,33,Operations,0,4,10461,39,No
5082,42,HR,9,3,6486,109,No
5083,48,IT,25,5,7892,107,Yes
5084,42,Operations,32,2,6499,8,Yes
5085,39,HR,26,5,6227,41,No
5086,28,Marketing,11,5,12803,41,No
5087,28,Finance,1,4,3730,32,Yes
5088,46,HR,0,5,9420,24,No
5089,46,Operations,0,4,10432,117,Yes
5090,43,Operations,32,1,9192,101,Yes
5091,33,IT,21,4,11801,77,Yes
5092,48,Marketing,11,4,13532,118,Yes
5093,29,HR,20,1,10188,8,No
5094,40,Marketing,19,2,4467,118,No
5095,39,IT,25,1,4558,118,No
5096,59,Finance,30,4,13711,90,No
5097,32,Marketing,0,3,8257,43,No
5098,35,IT,13,4,3229,82,No
5099,51,HR,25,1,9981,57,No
5100,34,Finance,6,4,8524,24,Yes
5101,31,Operations,11,1,11732,115,Yes
5102,46,IT,23,5,5874,31,Yes
5103,47,Operations,18,2,12127,21,No
5104,31,Finance,8,2,6092,92,Yes
5105,58,IT,34,1,11021,54,No
5106,54,IT,3,2,8730,91,No
5107,39,Finance,31,3,14838,60,No
5108,26,HR,5,3,9957,107,Yes
5109,58,IT,27,2,5692,56,Yes
5110,48,Finance,27,1,14261,76,No
5111,21,Marketing,28,3,8224,60,Yes
5112,55,Operations,4,2,14090,91,Yes
5113,28,IT,4,4,14599,66,Yes
5114,27,Marketing,27,3,9766,93,Yes
5115,31,IT,8,5,13090,74,No
5116,59,HR,28,3,3003,1,No
5117,24,Finance,13,2,7759,113,Yes
5118,45,IT,33,2,14817,113,No
5119,32,Finance,13,2,5934,56,No
5120,46,IT,17,1,7633,119,No
5121,58,HR,32,1,10361,72,No
5122,32,HR,33,4,5407,32,No
5123,57,Marketing,27,4,5567,89,No
5124,44,HR,22,3,12288,62,Yes
5125,36,Finance,16,2,13177,15,No
5126,33,HR,10,4,6149,88,No
5127,45,IT,31,2,10827,0,Yes
5128,24,HR,14,3,9838,84,Yes
5129,31,Finance,3,1,4357,63,Yes
5130,52,IT,29,4,9228,83,No
5131,27,Marketing,9,5,8615,119,Yes
5132,31,Marketing,22,5,11270,68,No
5133,48,Marketing,23,5,12766,16,No
5134,43,IT,4,5,10473,39,No
5135,43,Marketing,18,5,4605,101,Yes
5136,48,HR,7,5,10284,0,No
5137,46,IT,6,5,7975,12,Yes
5138,45,IT,12,4,14178,17,No
5139,49,IT,26,5,8569,67,No
5140,39,Operations,17,5,3027,110,Yes
5141,53,Finance,23,3,13102,13,No
5142,56,Operations,1,4,4352,111,No
5143,34,Operations,15,3,6734,4,No
5144,34,Operations,13,2,10531,61,No
5145,55,Finance,16,5,3418,32,Yes
5146,50,Operations,5,1,11452,25,No
5147,48,Marketing,34,5,5107,118,Yes
5148,37,IT,16,5,14176,60,No
5149,23,IT,5,3,9306,67,No
5150,36,HR,20,2,7291,29,Yes
5151,50,Marketing,34,3,12096,61,Yes
5152,49,Finance,22,4,5226,61,No
5153,35,IT,11,2,10660,80,Yes
5154,45,Operations,28,2,11759,91,Yes
5155,58,HR,26,2,3778,69,No
5156,58,HR,5,3,12117,56,No
5157,43,IT,20,5,9258,90,Yes
5158,45,Marketing,6,5,14430,35,Yes
5159,27,HR,15,5,10521,6,Yes
5160,42,IT,4,5,14671,64,Yes
5161,37,Marketing,14,5,4615,73,No
5162,38,IT,20,4,4849,76,No
5163,30,IT,3,1,4943,40,No
5164,30,Marketing,4,2,5370,31,No
5165,27,Marketing,6,1,10708,13,No
5166,58,Marketing,34,4,11233,32,No
5167,47,IT,14,5,6190,29,Yes
5168,53,HR,27,4,10834,72,Yes
5169,21,Finance,1,4,4820,5,No
5170,54,Finance,4,1,11632,9,No
5171,24,IT,6,2,11295,74,No
5172,37,IT,21,3,3568,102,Yes
5173,24,HR,30,3,11648,19,Yes
5174,46,Marketing,31,2,3310,88,Yes
5175,24,IT,7,5,4907,117,Yes
5176,21,Operations,10,4,12899,11,Yes
5177,27,Marketing,0,5,6455,21,No
5178,50,IT,18,4,4691,75,No
5179,29,Operations,6,3,10332,13,No
5180,55,HR,24,2,7502,105,Yes
5181,28,Operations,21,1,14084,47,Yes
5182,44,IT,26,1,3580,53,Yes
5183,39,Finance,14,2,5015,35,Yes
5184,56,IT,1,3,10643,60,Yes
5185,47,Finance,7,4,9862,54,No
5186,52,HR,5,1,7055,13,No
5187,34,HR,19,3,10583,1,Yes
5188,38,Marketing,26,2,13836,1,No
5189,48,Marketing,22,5,4860,60,Yes
5190,49,Finance,16,3,14876,106,Yes
5191,36,Finance,12,3,6875,106,Yes
5192,55,HR,3,5,10418,5,Yes
5193,51,Operations,19,3,6291,24,Yes
5194,24,Finance,24,1,14423,66,No
5195,57,Finance,21,1,11378,22,No
5196,37,Operations,16,1,5943,72,No
5197,59,Marketing,10,3,12814,94,No
5198,46,Marketing,24,3,5511,27,Yes
5199,59,Finance,4,3,13569,24,No
5200,24,Marketing,20,2,9492,98,Yes
5201,50,Marketing,25,5,9643,64,Yes
5202,50,Marketing,15,3,10834,65,Yes
5203,42,HR,20,5,4890,78,No
5204,31,IT,31,4,11471,42,Yes
5205,22,Finance,3,1,3854,39,No
5206,32,Finance,7,2,8283,79,Yes
5207,50,HR,8,5,3397,22,Yes
5208,56,IT,16,1,6503,48,Yes
5209,38,IT,12,2,7470,98,No
5210,46,HR,8,1,10159,7,Yes
5211,27,Operations,5,3,6795,6,No
5212,21,Operations,26,3,3631,20,No
5213,46,IT,23,1,6036,34,Yes
5214,43,Operations,8,2,3927,102,Yes
5215,46,Operations,10,1,13219,100,No
5216,26,Operations,34,4,12857,96,No
5217,26,IT,28,2,11269,100,Yes
5218,28,Operations,7,2,7583,98,No
5219,44,Finance,16,1,14433,81,Yes
5220,42,IT,6,5,4061,60,Yes
5221,39,HR,11,1,9710,82,Yes
5222,57,Operations,14,5,6361,73,Yes
5223,38,Marketing,28,2,7737,67,Yes
5224,51,IT,23,3,4699,29,No
5225,57,HR,13,3,8701,108,Yes
5226,50,Finance,10,1,3291,96,No
5227,53,HR,34,5,9037,67,Yes
5228,30,Operations,16,1,3580,8,Yes
5229,57,Marketing,26,4,7200,16,No
5230,32,Operations,2,1,3879,42,No
5231,50,HR,1,1,4482,102,No
5232,47,IT,3,1,13487,87,Yes
5233,59,Marketing,17,1,10070,56,No
5234,29,Marketing,19,5,9452,102,No
5235,41,HR,20,5,14636,12,No
5236,32,Operations,13,5,12321,56,No
5237,49,HR,7,4,8980,25,No
5238,53,Marketing,1,4,3314,60,Yes
5239,35,HR,25,1,11800,61,No
5240,22,Marketing,18,5,6925,18,Yes
5241,59,Operations,27,4,14184,80,Yes
5242,38,IT,28,3,5586,113,No
5243,23,IT,4,1,5119,29,No
5244,27,HR,27,2,11569,89,Yes
5245,38,Marketing,25,5,10352,12,Yes
5246,58,IT,4,1,11325,48,No
5247,57,Marketing,14,1,6245,81,Yes
5248,53,Operations,8,2,13008,84,Yes
5249,51,HR,31,3,10777,115,Yes
5250,31,Marketing,25,4,7488,97,Yes
5251,24,HR,14,4,6135,50,Yes
5252,38,Marketing,3,2,7510,110,No
5253,24,Marketing,19,2,9546,8,Yes
5254,54,Operations,26,4,4136,93,Yes
5255,49,HR,20,3,9208,28,No
5256,44,Finance,21,3,4751,92,No
5257,42,Marketing,6,1,7961,109,Yes
5258,22,Marketing,30,2,9544,82,Yes
5259,26,IT,16,2,11481,7,Yes
5260,45,HR,6,2,12698,107,No
5261,41,Finance,18,4,10587,80,Yes
5262,36,Operations,27,4,12530,75,Yes
5263,51,Finance,9,4,14083,14,Yes
5264,34,Operations,26,3,9500,68,No
5265,59,Finance,12,4,7973,33,No
5266,48,Finance,1,1,10141,51,No
5267,52,HR,21,4,13176,49,No
5268,48,IT,19,3,3751,66,No
5269,29,Finance,4,2,6589,4,Yes
5270,42,Marketing,5,1,3748,97,No
5271,52,Marketing,34,3,3364,8,No
5272,25,Marketing,0,5,3266,87,Yes
5273,43,IT,34,2,6821,4,Yes
5274,25,Finance,2,4,7234,26,Yes
5275,52,Operations,6,3,12380,112,Yes
5276,30,Operations,28,5,8913,116,Yes
5277,59,HR,14,3,9809,83,Yes
5278,35,IT,10,4,6177,46,No
5279,27,Finance,17,3,6220,61,No
5280,49,Marketing,3,5,8529,44,No
5281,23,IT,23,3,14022,104,Yes
5282,39,IT,10,1,3702,65,Yes
5283,30,Finance,5,1,12890,22,No
5284,48,HR,17,4,3200,97,No
5285,49,HR,14,5,14990,60,Yes
5286,35,HR,2,5,5013,92,No
5287,55,Marketing,16,5,6541,42,Yes
5288,26,Marketing,32,5,10155,34,Yes
5289,32,Finance,33,5,13201,29,Yes
5290,58,HR,29,2,6505,66,Yes
5291,33,Finance,18,3,14292,9,No
5292,49,HR,8,5,7159,55,No
5293,39,IT,30,1,10080,33,No
5294,23,Operations,26,3,14929,64,No
5295,28,Operations,24,4,9683,5,Yes
5296,28,HR,6,4,9653,69,No
5297,40,Finance,6,5,12903,42,No
5298,24,Marketing,19,2,12921,15,Yes
5299,41,HR,18,2,14542,62,Yes
5300,23,HR,1,3,3068,64,No
5301,28,Marketing,33,2,7372,4,Yes
5302,43,HR,16,4,14383,24,Yes
5303,36,IT,23,5,12301,26,Yes
5304,33,Marketing,8,1,9320,41,Yes
5305,23,IT,0,4,6018,116,Yes
5306,29,Operations,27,4,5653,54,Yes
5307,34,Marketing,14,3,11532,101,Yes
5308,33,Marketing,20,2,11612,106,Yes
5309,27,Finance,14,1,5275,25,No
5310,35,Finance,22,1,4918,15,No
5311,27,Marketing,1,2,3472,115,Yes
5312,58,Operations,8,5,13327,108,No
5313,54,HR,1,2,6421,107,Yes
5314,42,Finance,1,5,8929,113,Yes
5315,44,Operations,17,1,14220,89,No
5316,57,Operations,16,3,8765,108,No
5317,21,Finance,7,4,5087,100,Yes
5318,30,HR,33,1,10817,27,Yes
5319,36,Finance,33,1,14550,91,Yes
5320,28,Operations,4,1,11185,29,Yes
5321,45,IT,28,4,11447,76,No
5322,32,Finance,27,5,6869,88,No
5323,45,Operations,15,3,8716,44,No
5324,37,Finance,13,3,12635,114,No
5325,46,Operations,1,3,10996,18,Yes
5326,34,HR,3,5,11730,12,No
5327,56,Operations,30,2,6387,74,No
5328,43,Marketing,25,2,13015,111,No
5329,26,IT,26,3,3857,22,Yes
5330,25,Operations,33,1,3131,13,Yes
5331,45,Finance,30,1,8722,73,Yes
5332,38,Finance,10,4,5915,97,Yes
5333,33,Operations,7,2,5586,103,Yes
5334,34,Marketing,11,1,6374,22,No
5335,48,Operations,34,3,5031,39,No
5336,38,HR,33,4,4925,63,No
5337,48,Marketing,12,2,5001,117,No
5338,47,Operations,26,4,7377,84,Yes
5339,52,IT,7,1,9635,58,Yes
5340,29,Marketing,20,3,13519,19,Yes
5341,52,Operations,10,3,14763,31,Yes
5342,40,IT,21,3,10366,77,No
5343,48,Operations,20,1,8494,23,Yes
5344,53,HR,27,5,14563,45,No
5345,24,Finance,2,3,3665,17,Yes
5346,54,Operations,6,5,9698,110,No
5347,23,Marketing,13,3,8441,117,Yes
5348,46,Operations,14,5,4646,93,No
5349,28,Operations,8,2,7507,91,No
5350,26,Operations,6,2,8599,47,No
5351,36,Operations,11,3,4163,13,Yes
5352,44,Marketing,18,4,5925,105,Yes
5353,59,Marketing,26,4,9833,53,Yes
5354,50,Operations,17,1,10671,20,No
5355,33,Finance,12,2,8052,97,No
5356,25,Operations,0,2,8913,4,No
5357,45,Marketing,20,4,12016,30,No
5358,40,HR,33,3,11924,66,Yes
5359,38,Operations,12,1,7486,86,No
5360,38,Operations,22,2,10311,102,Yes
5361,22,Operations,0,1,9879,119,No
5362,30,Operations,22,2,12779,58,Yes
5363,32,IT,27,5,14856,43,No
5364,33,Operations,31,5,3026,63,No
5365,31,Marketing,7,1,10911,93,Yes
5366,39,Marketing,25,4,5670,41,Yes
5367,55,IT,13,4,8627,106,No
5368,59,Operations,23,2,3883,93,No
5369,46,Finance,28,5,8910,112,No
5370,34,Operations,3,5,3126,99,Yes
5371,44,Marketing,17,1,4479,37,Yes
5372,21,HR,13,1,13520,6,Yes
5373,42,HR,26,4,11510,58,Yes
5374,43,Finance,2,4,5488,68,Yes
5375,39,Operations,29,4,3340,69,No
5376,38,IT,22,3,7873,48,No
5377,32,Operations,17,5,9856,77,Yes
5378,48,Finance,9,5,9101,10,No
5379,48,Finance,11,1,4605,100,Yes
5380,53,Finance,7,5,8277,1,Yes
5381,39,HR,31,1,8836,94,Yes
5382,48,Operations,16,3,5408,109,Yes
5383,57,Operations,13,4,14245,26,Yes
5384,46,IT,8,3,5839,15,No
5385,55,Finance,25,4,4108,63,No
5386,54,Finance,23,4,7454,65,No
5387,55,Marketing,22,1,9870,48,No
5388,36,Marketing,30,4,14396,89,Yes
5389,58,HR,1,3,10554,15,No
5390,33,Operations,17,2,10414,72,No
5391,43,IT,15,1,14404,51,Yes
5392,42,IT,28,4,4925,115,No
5393,36,Finance,10,4,9094,72,No
5394,48,IT,1,5,10633,4,No
5395,55,Finance,13,1,12270,35,No
5396,28,Operations,3,1,7400,6,Yes
5397,42,IT,33,3,4976,60,Yes
5398,41,Finance,8,2,14010,95,No
5399,46,Operations,6,3,7629,28,Yes
5400,41,Operations,16,3,5082,100,No
5401,45,Finance,22,3,14752,119,No
5402,21,Finance,10,2,13921,66,No
5403,26,HR,21,3,12355,29,Yes
5404,43,Operations,17,1,12206,39,Yes
5405,43,Finance,27,2,6444,30,No
5406,43,Operations,15,4,3758,47,Yes
5407,52,IT,3,5,6094,90,Yes
5408,50,Marketing,21,5,7379,5,Yes
5409,33,Marketing,10,1,3112,61,Yes
5410,38,Finance,20,5,5420,28,No
5411,43,Finance,15,5,8283,8,No
5412,35,Operations,8,5,3821,53,No
5413,53,Finance,34,4,6639,83,No
5414,41,Operations,33,5,8764,113,No
5415,59,Finance,8,3,13637,10,Yes
5416,43,Operations,12,1,13391,18,Yes
5417,47,Finance,5,1,4819,102,No
5418,38,HR,3,1,3276,73,No
5419,44,Operations,27,4,12458,4,No
5420,27,HR,10,4,9631,102,No
5421,40,HR,33,5,11011,86,Yes
5422,47,HR,34,3,3275,69,Yes
5423,26,HR,4,5,9333,94,No
5424,47,IT,10,1,14103,17,No
5425,29,Marketing,11,3,12522,20,Yes
5426,51,IT,18,1,4893,14,No
5427,41,Finance,12,3,13535,58,No
5428,46,Finance,3,2,14497,94,No
5429,33,Marketing,13,4,13580,73,No
5430,43,Marketing,1,4,3592,5,Yes
5431,40,Marketing,7,1,4387,23,No
5432,57,HR,21,1,6995,96,Yes
5433,48,IT,12,2,10093,59,Yes
5434,37,Finance,20,5,8072,27,No
5435,48,IT,20,3,12726,91,No
5436,22,IT,27,2,8133,73,No
5437,45,IT,32,2,9699,22,No
5438,26,Marketing,28,1,12255,78,Yes
5439,31,Marketing,21,1,6105,45,No
5440,58,Finance,25,5,9890,111,No
5441,26,Finance,10,5,14497,36,Yes
5442,31,Finance,10,1,8905,13,No
5443,34,IT,33,4,4903,47,No
5444,22,Marketing,18,5,6361,77,Yes
5445,23,HR,13,2,12046,70,No
5446,55,IT,28,1,14696,114,Yes
5447,53,Operations,18,3,14087,35,No
5448,44,IT,20,3,13107,81,Yes
5449,39,Marketing,23,4,5998,59,Yes
5450,38,Operations,25,1,4341,53,No
5451,44,IT,11,2,13879,116,Yes
5452,55,Marketing,18,4,4861,78,No
5453,21,Marketing,29,2,5455,112,No
5454,56,HR,14,3,6792,62,No
5455,45,IT,2,2,14055,96,No
5456,54,Marketing,12,3,14343,119,No
5457,45,Finance,8,5,8864,110,No
5458,36,Marketing,12,3,14254,47,No
5459,54,HR,15,3,9991,119,No
5460,49,Marketing,13,4,8896,21,Yes
5461,39,IT,7,4,4308,42,No
5462,43,IT,18,1,11131,40,Yes
5463,39,Operations,31,1,11089,16,Yes
5464,45,IT,34,3,10797,62,Yes
5465,36,Operations,22,5,12893,89,Yes
5466,29,Finance,20,1,6213,78,No
5467,21,HR,17,3,13210,103,No
5468,39,Finance,13,4,11438,17,Yes
5469,53,Operations,15,1,5224,71,Yes
5470,54,Marketing,23,1,5858,2,Yes
5471,36,Marketing,31,3,4367,53,No
5472,38,Finance,10,3,8144,118,No
5473,54,Marketing,10,2,3702,114,No
5474,45,Operations,3,2,13115,13,No
5475,26,HR,25,5,4550,33,No
5476,41,IT,4,1,9671,96,Yes
5477,26,Operations,32,2,4333,100,No
5478,52,Operations,13,3,4798,112,Yes
5479,59,IT,31,1,6455,0,Yes
5480,51,IT,6,2,6365,116,Yes
5481,30,HR,9,5,11855,47,Yes
5482,50,HR,1,5,5627,98,No
5483,38,HR,9,5,5084,9,No
5484,44,Marketing,34,5,14127,82,No
5485,29,Operations,20,3,7973,10,No
5486,51,IT,7,5,5149,118,No
5487,35,Operations,17,4,6426,98,Yes
5488,24,Operations,8,5,9608,65,No
5489,29,HR,29,2,9837,2,No
5490,29,HR,3,1,3479,14,No
5491,46,Operations,34,2,14149,58,Yes
5492,24,HR,13,1,6730,115,Yes
5493,37,Marketing,13,3,9359,104,No
5494,36,IT,19,1,10142,63,Yes
5495,35,Operations,28,4,4350,46,Yes
5496,55,IT,22,5,11891,91,Yes
5497,25,Marketing,20,2,5647,1,Yes
5498,25,HR,30,1,8366,29,No
5499,40,Finance,31,2,8108,37,No
5500,35,Marketing,6,5,4721,4,Yes
5501,38,Finance,12,3,6159,5,Yes
5502,22,IT,22,5,3333,4,Yes
5503,49,Operations,7,3,11855,117,Yes
5504,33,HR,11,2,11970,11,Yes
5505,24,Marketing,15,3,4223,3,Yes
5506,30,HR,25,3,6454,23,No
5507,51,Finance,28,3,14691,24,Yes
5508,28,Finance,28,3,8877,25,No
5509,23,Operations,5,3,13689,54,No
5510,29,Finance,32,1,9359,45,No
5511,50,Operations,30,3,12132,45,Yes
5512,31,Marketing,17,3,5633,42,Yes
5513,55,Operations,30,5,9815,59,No
5514,57,Finance,15,5,8374,32,No
5515,33,IT,13,5,4016,20,Yes
5516,56,Operations,3,3,7533,86,Yes
5517,33,HR,29,5,14913,100,Yes
5518,32,IT,32,1,3005,36,Yes
5519,57,Operations,29,2,13458,11,Yes
5520,30,HR,13,5,6987,100,No
5521,29,IT,22,5,9719,20,Yes
5522,27,Operations,27,1,6792,12,No
5523,22,Marketing,6,4,11704,106,No
5524,43,HR,9,4,7964,116,No
5525,59,Marketing,3,1,14452,32,No
5526,59,Finance,12,5,3974,107,Yes
5527,41,Operations,20,2,14008,69,No
5528,43,Operations,32,5,12168,106,No
5529,49,HR,27,1,5733,75,Yes
5530,34,Operations,22,1,3620,60,Yes
5531,46,Finance,31,3,10595,101,No
5532,25,Operations,4,1,11785,119,Yes
5533,51,IT,25,3,12611,29,Yes
5534,45,Marketing,25,1,8852,36,Yes
5535,51,Finance,2,3,13134,81,Yes
5536,40,Finance,23,3,11814,15,Yes
5537,37,Marketing,33,5,10303,44,No
5538,22,Marketing,33,3,7529,70,Yes
5539,45,Finance,19,4,6919,109,Yes
5540,33,Marketing,29,1,11509,0,Yes
5541,59,HR,19,2,5582,52,Yes
5542,48,Marketing,17,1,4524,27,No
5543,26,IT,19,5,10226,52,Yes
5544,23,IT,5,5,3892,43,No
5545,55,HR,24,3,11819,66,Yes
5546,38,Marketing,2,5,8323,113,No
5547,31,IT,18,5,6021,106,Yes
5548,40,Operations,9,1,4454,115,Yes
5549,25,Marketing,4,4,13963,38,No
5550,39,HR,21,4,3552,9,Yes
5551,42,Marketing,8,3,14782,50,No
5552,39,Finance,32,5,13697,108,Yes
5553,36,Finance,14,5,13277,13,No
5554,44,IT,23,4,3675,78,No
5555,24,Finance,29,3,10760,5,Yes
5556,35,HR,5,5,12785,38,No
5557,45,IT,14,3,7397,108,Yes
5558,55,HR,21,1,13874,79,No
5559,34,HR,2,5,14970,110,Yes
5560,39,Finance,28,5,6264,81,No
5561,58,Finance,28,5,13129,98,No
5562,56,HR,30,4,7993,47,Yes
5563,27,Finance,1,4,11807,24,No
5564,50,Finance,34,5,7227,96,Yes
5565,39,Finance,8,5,12823,119,Yes
5566,45,Marketing,21,1,8289,32,Yes
5567,36,HR,18,1,12136,82,Yes
5568,28,Operations,9,3,7980,101,Yes
5569,38,HR,20,3,10814,74,Yes
5570,48,IT,16,4,14668,119,Yes
5571,36,Finance,2,2,8666,102,Yes
5572,39,Finance,6,1,10647,66,Yes
5573,37,Operations,2,3,10371,101,Yes
5574,33,IT,12,1,11662,64,Yes
5575,27,Marketing,29,1,4955,39,No
5576,47,HR,22,2,5396,24,Yes
5577,30,Marketing,6,1,5090,56,Yes
5578,54,IT,29,2,5823,31,Yes
5579,56,Operations,28,2,5529,45,No
5580,45,IT,7,1,10544,99,Yes
5581,26,Operations,9,1,7173,3,Yes
5582,44,Marketing,32,3,12251,118,Yes
5583,38,Marketing,19,1,9959,22,No
5584,43,IT,28,1,11838,79,Yes
5585,26,IT,28,1,12545,74,No
5586,49,Finance,20,3,13891,21,Yes
5587,45,Operations,0,2,11955,102,Yes
5588,37,Finance,33,3,5326,32,No
5589,44,HR,31,1,3458,40,No
5590,31,HR,13,5,11883,61,No
5591,46,IT,34,1,5572,37,Yes
5592,54,Marketing,23,3,8940,55,No
5593,48,HR,0,3,5539,62,No
5594,23,HR,5,4,7169,76,Yes
5595,31,Finance,3,5,12010,84,Yes
5596,58,Finance,0,3,9073,75,Yes
5597,34,HR,30,2,11710,54,No
5598,46,IT,8,1,7470,50,Yes
5599,41,Finance,22,2,10473,89,Yes
5600,59,HR,30,3,6991,112,No
5601,50,Marketing,28,3,11534,118,Yes
5602,28,Finance,20,2,9808,116,Yes
5603,40,HR,2,2,9187,64,No
5604,52,Operations,25,4,10608,104,No
5605,42,Finance,5,1,9308,56,No
5606,27,Operations,19,2,13985,85,No
5607,29,Finance,12,1,14366,26,No
5608,21,Finance,22,5,7531,56,Yes
5609,49,Operations,14,3,8126,54,No
5610,28,IT,30,2,3443,95,No
5611,24,HR,3,5,6704,71,Yes
5612,55,IT,10,3,4900,97,No
5613,23,IT,1,4,12709,81,No
5614,27,HR,15,3,4556,3,Yes
5615,47,Marketing,30,2,11289,64,Yes
5616,21,IT,3,5,14053,55,Yes
5617,47,IT,27,5,4044,52,Yes
5618,36,IT,15,5,11659,43,Yes
5619,58,Marketing,24,3,11545,15,Yes
5620,27,Finance,12,1,3071,93,No
5621,43,Operations,4,1,12567,22,Yes
5622,31,Operations,29,3,4075,30,Yes
5623,53,Marketing,0,2,12437,27,Yes
5624,56,IT,4,3,12215,49,Yes
5625,57,Operations,13,1,13012,100,No
5626,37,Marketing,10,3,12181,15,Yes
5627,55,HR,33,5,7555,40,No
5628,25,Operations,28,2,8286,8,No
5629,52,HR,17,2,13740,1,Yes
5630,23,IT,14,4,7462,109,No
5631,55,Operations,24,3,6721,42,Yes
5632,34,Marketing,29,5,6107,65,No
5633,51,Finance,1,3,7702,95,No
5634,51,Operations,26,4,5575,79,No
5635,37,Operations,14,4,6046,116,No
5636,44,Operations,31,3,3748,114,Yes
5637,43,Operations,19,3,4699,76,No
5638,38,Marketing,13,3,11793,48,Yes
5639,34,Marketing,26,1,7715,90,No
5640,35,Finance,2,4,11446,94,Yes
5641,35,Marketing,2,2,14169,96,No
5642,26,Marketing,12,1,5724,20,Yes
5643,47,IT,24,5,8319,18,No
5644,35,IT,17,2,3835,111,Yes
5645,56,HR,0,2,4850,56,Yes
5646,28,Finance,4,2,7764,76,No
5647,35,IT,1,4,6102,59,No
5648,23,Finance,29,5,6649,18,No
5649,33,Finance,16,1,9744,98,No
5650,54,Operations,28,5,5533,63,No
5651,44,Finance,3,1,5306,34,Yes
5652,52,Operations,8,4,3493,32,Yes
5653,52,HR,20,5,14497,66,No
5654,50,HR,11,2,12322,111,No
5655,33,HR,11,5,8700,84,No
5656,21,Operations,3,4,9933,103,No
5657,54,Operations,27,4,14976,86,No
5658,35,HR,8,4,13292,47,Yes
5659,34,Operations,31,1,7040,59,Yes
5660,49,Marketing,12,5,4776,108,Yes
5661,54,Marketing,33,2,4867,44,No
5662,38,Operations,18,2,5734,74,No
5663,27,Operations,13,3,6331,67,No
5664,49,IT,4,4,6440,67,Yes
5665,51,IT,26,2,3209,14,No
5666,45,Finance,27,4,14305,91,No
5667,58,Finance,25,2,11106,99,No
5668,34,Finance,9,5,8108,71,Yes
5669,28,HR,23,3,5729,87,Yes
5670,47,Marketing,16,4,11122,97,Yes
