EmployeeID,Age,Department,YearsExperience,PerformanceScore,MonthlySalary,TrainingHours,PromotionLast5Years,,,
40220,27,IT,21,3,6159,6,Yes,,,
40221,42,Finance,15,4,6394,117,Yes,,,
40222,54,Marketing,19,1,9540,41,No,,,
40223,29,Marketing,0,3,8519,92,Yes,,,
40224,52,Marketing,19,1,3359,5,No,,,
40225,55,IT,6,5,8828,61,No,,,
40226,23,HR,16,3,12462,55,No,,,
40227,41,Finance,15,3,9360,18,Yes,,,
40228,33,Marketing,0,5,8937,102,Yes,,,
40229,53,IT,30,1,4461,48,No,,,
40230,56,IT,25,1,5801,109,Yes,,,
40231,30,Operations,4,1,11817,16,No,,,
40232,56,IT,9,5,10677,22,Yes,,,
40233,38,IT,23,3,13781,117,No,,,
40234,51,HR,13,5,7814,3,No,,,
40235,21,Operations,0,4,10736,20,No,,,
40236,51,Finance,4,1,7570,41,No,,,
40237,46,Finance,18,1,10484,4,Yes,,,
40238,36,Marketing,27,4,3496,8,No,,,
40239,58,Marketing,28,2,8719,87,Yes,,,
40240,32,Operations,18,3,5088,115,No,,,
40241,49,Marketing,0,3,3504,47,No,,,
40242,32,IT,8,3,8767,28,Yes,,,
40243,25,Marketing,23,5,3763,58,Yes,,,
40244,22,Finance,13,2,13854,34,Yes,,,
40245,32,Marketing,6,1,12202,92,Yes,,,
40246,34,IT,5,5,7491,72,No,,,
40247,50,HR,9,1,7117,6,Yes,,,
40248,55,IT,28,5,5017,118,No,,,
40249,37,IT,5,2,5037,107,Yes,,,
40250,23,Marketing,8,1,14736,70,No,,,
40251,29,Finance,18,5,8646,56,Yes,,,
40252,27,IT,30,1,8967,69,Yes,,,
40253,40,Marketing,16,3,12684,109,No,,,
40254,32,Marketing,12,5,9405,16,No,,,
40255,27,HR,23,1,14143,93,Yes,,,
40256,49,Finance,9,1,5829,46,Yes,,,
40257,49,HR,3,5,6514,67,No,,,
40258,38,IT,3,2,10983,48,Yes,,,
40259,22,Marketing,34,5,3503,67,No,,,
40260,31,Operations,7,4,9401,12,Yes,,,
40261,46,Operations,26,5,9773,53,No,,,
40262,47,Marketing,23,3,5002,23,Yes,,,
40263,39,Finance,22,2,7538,39,No,,,
40264,58,Operations,32,5,11334,26,No,,,
40265,40,Finance,27,4,11344,111,Yes,,,
40266,44,Operations,7,4,10248,59,No,,,
40267,59,Finance,10,1,6149,105,Yes,,,
40268,33,Finance,29,3,7260,14,No,,,
40269,26,Finance,28,2,10818,31,Yes,,,
40270,57,Finance,1,4,7818,7,No,,,
40271,21,Finance,12,5,13108,109,No,,,
40272,22,Marketing,6,4,10855,5,No,,,
40273,58,IT,21,3,13395,5,Yes,,,
40274,50,HR,4,4,3035,48,Yes,,,
40275,44,Finance,5,4,12340,12,No,,,
40276,58,Marketing,31,2,3357,95,No,,,
40277,47,Marketing,28,3,9245,65,No,,,
40278,50,Finance,4,1,11466,1,No,,,
40279,29,Finance,16,4,8757,9,No,,,
40280,57,Marketing,32,1,12287,42,No,,,
40281,36,HR,3,2,10897,36,Yes,,,
40282,55,Finance,11,1,9243,81,No,,,
40283,48,Operations,19,1,7634,34,No,,,
40284,32,Operations,9,3,12947,96,No,,,
40285,32,Marketing,31,5,8634,80,No,,,
40286,29,IT,34,3,8596,81,No,,,
40287,49,Operations,25,2,6731,4,No,,,
40288,41,IT,17,5,7401,37,Yes,,,
40289,37,IT,11,1,3296,79,Yes,,,
40290,53,HR,14,4,11464,79,No,,,
40291,54,Marketing,8,3,6141,73,Yes,,,
40292,46,Operations,23,5,9680,91,No,,,
40293,38,IT,8,5,4064,58,No,,,
40294,54,Operations,34,3,9588,86,Yes,,,
40295,58,IT,33,2,12591,91,Yes,,,
40296,45,Operations,32,2,9365,101,No,,,
40297,54,HR,33,5,9675,64,Yes,,,
40298,35,HR,8,1,4483,5,No,,,
40299,22,IT,28,1,10424,90,Yes,,,
40300,43,Operations,32,5,4275,87,Yes,,,
40301,26,Finance,7,3,3254,22,Yes,,,
40302,59,Finance,30,5,12701,78,No,,,
40303,39,Marketing,10,2,6889,37,Yes,,,
40304,54,Finance,9,1,13351,53,Yes,,,
40305,57,HR,33,5,3221,71,Yes,,,
40306,43,Finance,20,2,12107,109,Yes,,,
40307,35,Marketing,33,4,12018,85,Yes,,,
40308,22,Operations,2,1,3085,74,No,,,
40309,58,IT,1,1,7309,17,Yes,,,
40310,45,Operations,10,1,9394,71,Yes,,,
40311,28,IT,18,1,5863,10,No,,,
40312,31,HR,7,5,3982,38,No,,,
40313,49,HR,25,1,10426,66,No,,,
40314,25,IT,33,3,13586,64,No,,,
40315,57,Marketing,26,2,5778,24,No,,,
40316,40,Marketing,2,2,10635,73,Yes,,,
40317,32,IT,34,2,9190,108,Yes,,,
40318,36,Finance,5,3,13982,107,No,,,
40319,41,Marketing,19,2,13232,101,No,,,
40320,57,Marketing,5,3,8179,63,No,,,
40321,41,IT,9,4,9108,40,Yes,,,
40322,48,IT,0,2,3745,100,Yes,,,
40323,54,IT,16,3,11242,73,No,,,
40324,28,Finance,18,3,3872,34,Yes,,,
40325,51,Marketing,4,1,11298,6,Yes,,,
40326,41,HR,21,4,9585,42,No,,,
40327,23,IT,11,2,9336,44,Yes,,,
40328,41,IT,6,1,5882,41,No,,,
40329,49,Operations,4,3,13702,44,No,,,
40330,52,Marketing,1,3,13803,25,Yes,,,
40331,46,Finance,19,5,6806,24,No,,,
40332,33,HR,10,2,5810,45,Yes,,,
40333,35,Operations,11,2,8378,88,Yes,,,
40334,22,Operations,16,2,7733,11,No,,,
40335,53,IT,30,2,4440,29,Yes,,,
40336,51,IT,32,5,12299,81,No,,,
40337,21,Marketing,31,4,11955,76,No,,,
40338,35,HR,2,1,4888,8,No,,,
40339,59,Marketing,1,1,5778,32,No,,,
40340,35,Operations,6,2,10644,15,Yes,,,
40341,40,IT,1,2,12234,42,Yes,,,
40342,27,Finance,25,2,10296,35,Yes,,,
40343,56,Operations,7,4,11744,90,Yes,,,
40344,32,Operations,5,3,8224,79,Yes,,,
40345,33,HR,24,5,4056,10,Yes,,,
40346,25,HR,34,4,4607,72,No,,,
40347,26,Finance,33,1,12867,1,No,,,
40348,25,Marketing,21,1,9362,40,No,,,
40349,59,Finance,24,4,8870,115,Yes,,,
40350,26,Marketing,8,2,6609,112,Yes,,,
40351,26,IT,25,4,13031,18,No,,,
40352,31,IT,11,4,5078,9,No,,,
40353,47,Finance,19,4,6174,91,No,,,
40354,36,Finance,6,4,5382,33,No,,,
40355,23,Marketing,13,3,9593,30,No,,,
40356,42,Operations,12,3,4866,104,Yes,,,
40357,52,IT,24,5,11368,70,No,,,
40358,45,Operations,15,5,10595,68,No,,,
40359,38,Operations,15,2,12327,76,No,,,
40360,39,HR,25,5,9915,98,No,,,
40361,50,IT,10,2,4777,118,Yes,,,
40362,55,Finance,7,3,14164,64,Yes,,,
40363,47,HR,10,2,11221,30,Yes,,,
40364,38,IT,23,3,7968,39,No,,,
40365,33,IT,9,2,14944,8,No,,,
40366,51,Finance,8,1,7309,5,Yes,,,
40367,23,Finance,28,5,10004,31,No,,,
40368,51,Operations,27,4,10286,11,No,,,
40369,44,Marketing,24,2,8747,94,Yes,,,
40370,57,IT,12,4,9785,41,Yes,,,
40371,42,HR,7,3,12978,77,Yes,,,
40372,53,IT,17,1,8027,95,No,,,
40373,35,HR,17,2,5656,110,No,,,
40374,58,HR,18,3,10530,26,No,,,
40375,34,Finance,14,1,7452,9,No,,,
40376,35,Finance,28,3,14231,99,No,,,
40377,49,Finance,28,3,5679,119,No,,,
40378,46,Operations,32,2,7462,57,No,,,
40379,42,IT,31,4,7697,4,Yes,,,
40380,24,Marketing,22,4,4837,93,Yes,,,
40381,53,HR,20,5,14033,5,Yes,,,
40382,25,IT,9,1,5849,83,Yes,,,
40383,48,Finance,18,2,10020,76,Yes,,,
40384,55,Operations,27,2,12044,84,No,,,
40385,52,Operations,1,5,5907,21,No,,,
40386,49,IT,2,2,4448,39,Yes,,,
40387,44,Finance,5,4,10339,63,Yes,,,
40388,50,Finance,12,1,9243,5,Yes,,,
40389,29,IT,26,2,13043,15,Yes,,,
40390,38,Operations,23,2,11882,71,No,,,
40391,31,Operations,19,3,14794,97,Yes,,,
40392,42,Marketing,15,4,13923,21,Yes,,,
40393,57,IT,32,3,12231,95,No,,,
40394,43,HR,14,5,5987,48,No,,,
40395,49,HR,19,3,4688,85,Yes,,,
40396,33,IT,28,2,14906,64,No,,,
40397,52,Operations,13,4,11584,58,Yes,,,
40398,30,HR,28,5,5985,110,No,,,
40399,26,Marketing,24,1,11550,34,Yes,,,
40400,41,Operations,14,5,11503,98,No,,,
40401,55,HR,29,3,13058,105,No,,,
40402,23,Marketing,14,5,11074,91,Yes,,,
40403,41,HR,18,4,14653,0,Yes,,,
40404,40,Operations,33,4,3779,31,No,,,
40405,54,Marketing,1,5,12619,78,Yes,,,
40406,23,HR,16,5,6568,31,Yes,,,
40407,57,Finance,23,2,8279,109,No,,,
40408,25,Finance,26,1,13351,105,Yes,,,
40409,31,Operations,32,4,3122,96,No,,,
40410,37,Operations,20,4,10948,12,Yes,,,
40411,24,Marketing,3,5,6907,79,Yes,,,
40412,28,IT,26,5,9605,104,Yes,,,
40413,42,HR,33,1,12330,3,Yes,,,
40414,52,IT,15,2,5460,53,Yes,,,
40415,47,Finance,29,2,3876,40,No,,,
40416,26,HR,0,2,11899,44,No,,,
40417,51,Finance,32,3,11882,118,No,,,
40418,24,HR,14,4,11908,49,Yes,,,
40419,59,Marketing,22,3,14610,95,No,,,
40420,50,IT,16,1,10292,114,No,,,
40421,53,Operations,32,4,4006,85,Yes,,,
40422,51,Marketing,2,2,4886,80,Yes,,,
40423,48,HR,32,1,7188,56,Yes,,,
40424,45,Finance,20,5,9034,89,No,,,
40425,37,IT,1,1,9541,20,No,,,
40426,51,IT,9,2,8370,32,Yes,,,
40427,56,Finance,24,2,8803,23,Yes,,,
40428,37,Marketing,5,3,4850,99,Yes,,,
40429,30,Marketing,3,4,9421,43,Yes,,,
40430,42,Operations,18,1,8474,41,No,,,
40431,51,IT,32,3,10482,80,Yes,,,
40432,50,Operations,25,4,14938,22,Yes,,,
40433,40,HR,0,4,14137,48,Yes,,,
40434,34,Finance,25,5,11067,28,No,,,
40435,35,Operations,33,2,3984,23,Yes,,,
40436,39,Operations,28,2,8917,11,Yes,,,
40437,51,Operations,12,1,12879,32,No,,,
40438,57,HR,13,5,5735,84,Yes,,,
40439,43,HR,20,5,6517,40,No,,,
40440,34,HR,21,3,9533,86,Yes,,,
40441,42,Operations,23,2,7288,34,No,,,
40442,50,Marketing,19,3,7741,42,No,,,
40443,28,Finance,3,3,3533,29,Yes,,,
40444,51,Finance,17,2,5421,96,Yes,,,
40445,36,HR,15,5,9507,9,No,,,
40446,59,IT,34,3,3703,90,No,,,
40447,44,IT,30,2,5873,62,No,,,
40448,41,Operations,1,4,12188,111,No,,,
40449,28,Operations,3,4,11565,42,Yes,,,
40450,38,Finance,7,5,11656,73,Yes,,,
40451,58,Finance,16,4,5834,19,Yes,,,
40452,26,Finance,19,1,4357,68,No,,,
40453,34,IT,23,5,6153,90,Yes,,,
40454,50,Operations,12,3,10509,7,No,,,
40455,34,Finance,10,3,8055,82,Yes,,,
40456,27,IT,30,5,14714,99,No,,,
40457,24,Finance,23,2,14810,89,No,,,
40458,39,Finance,1,4,7417,99,No,,,
40459,45,Finance,25,3,3177,34,Yes,,,
40460,45,Finance,17,5,11423,115,Yes,,,
40461,39,Marketing,11,5,9463,110,No,,,
40462,50,Finance,15,3,10803,19,No,,,
40463,50,Finance,17,5,6905,90,No,,,
40464,35,Finance,19,1,5085,116,No,,,
40465,49,Marketing,11,2,4957,108,No,,,
40466,55,Marketing,11,2,7942,16,No,,,
40467,53,Marketing,28,5,13422,10,No,,,
40468,59,HR,34,5,8010,59,No,,,
40469,43,IT,19,2,5899,96,Yes,,,
40470,43,Operations,15,1,7397,30,Yes,,,
40471,57,Operations,33,2,14594,118,Yes,,,
40472,50,Marketing,17,5,6769,91,Yes,,,
40473,36,Finance,9,1,8825,81,Yes,,,
40474,53,Marketing,9,4,6742,39,No,,,
40475,47,Finance,11,2,4952,69,Yes,,,
40476,30,Marketing,24,1,7805,39,Yes,,,
40477,40,Finance,21,4,14472,67,Yes,,,
40478,24,Marketing,5,2,10504,14,No,,,
40479,40,Operations,0,4,13674,69,Yes,,,
40480,35,IT,3,1,10360,5,Yes,,,
40481,58,Finance,4,4,12424,68,Yes,,,
40482,35,IT,30,5,11933,3,Yes,,,
40483,37,Marketing,25,1,10292,105,No,,,
40484,40,HR,7,1,11407,35,Yes,,,
40485,37,IT,14,2,11754,105,No,,,
40486,32,Operations,28,2,4256,35,Yes,,,
40487,31,Operations,12,2,8702,17,Yes,,,
40488,50,Finance,34,3,14941,63,Yes,,,
40489,46,HR,30,1,7488,44,Yes,,,
40490,45,Operations,21,3,3723,115,Yes,,,
40491,37,Finance,18,4,11812,84,No,,,
40492,21,Finance,16,1,13544,31,No,,,
40493,46,IT,19,4,13338,49,No,,,
40494,23,HR,11,2,9428,98,Yes,,,
40495,31,HR,25,4,12842,67,No,,,
40496,48,Finance,19,5,10615,2,No,,,
40497,48,Finance,5,4,12246,104,Yes,,,
40498,50,Marketing,30,2,11643,13,Yes,,,
40499,55,HR,32,5,12682,88,Yes,,,
40500,27,Finance,16,1,5662,31,No,,,
40501,53,Finance,21,5,11155,39,Yes,,,
40502,47,Finance,32,5,3721,90,No,,,
40503,49,HR,16,4,7643,113,No,,,
40504,47,Marketing,24,4,7060,43,No,,,
40505,51,Marketing,1,5,5123,83,No,,,
40506,25,Marketing,6,5,5651,32,No,,,
40507,54,Finance,10,4,8760,21,No,,,
40508,57,IT,16,1,13207,66,No,,,
40509,41,Operations,30,5,9821,98,No,,,
40510,46,Operations,15,5,14890,65,Yes,,,
40511,25,IT,14,5,9418,41,Yes,,,
40512,53,HR,25,2,10765,11,No,,,
40513,22,HR,3,3,12260,17,No,,,
40514,43,Operations,9,2,5102,33,Yes,,,
40515,49,IT,15,3,7917,60,Yes,,,
40516,38,Marketing,2,2,13495,44,Yes,,,
40517,55,HR,20,1,7749,75,Yes,,,
40518,30,Marketing,29,1,5213,23,Yes,,,
40519,59,Finance,22,2,3842,36,Yes,,,
40520,53,Operations,17,5,7591,15,No,,,
40521,52,Marketing,11,3,13482,101,Yes,,,
40522,57,Marketing,12,3,14930,106,No,,,
40523,43,Finance,22,5,14339,78,No,,,
40524,21,Marketing,7,4,5766,14,No,,,
40525,37,Marketing,4,2,11531,103,No,,,
40526,56,HR,28,1,11082,99,Yes,,,
40527,47,IT,20,1,14025,65,No,,,
40528,59,Marketing,15,4,4290,57,Yes,,,
40529,21,IT,29,1,7597,44,No,,,
40530,58,Marketing,31,5,6499,32,No,,,
40531,34,Marketing,18,2,6133,27,No,,,
40532,24,HR,18,2,3464,88,Yes,,,
40533,52,Operations,20,5,11994,40,Yes,,,
40534,41,Finance,10,5,12040,12,No,,,
40535,22,Marketing,24,2,9163,92,No,,,
40536,45,Marketing,29,1,3747,66,No,,,
40537,58,HR,31,2,10881,60,No,,,
40538,34,Operations,15,2,14963,92,No,,,
40539,33,Finance,14,3,13031,33,No,,,
40540,39,HR,24,4,12510,72,Yes,,,
40541,32,Finance,4,4,4909,23,No,,,
40542,51,HR,26,1,8299,13,No,,,
40543,54,HR,18,4,9870,50,Yes,,,
40544,43,Marketing,21,4,11670,105,Yes,,,
40545,29,Marketing,28,2,13010,27,Yes,,,
40546,36,IT,31,5,5128,37,Yes,,,
40547,44,IT,15,5,4991,14,No,,,
40548,28,Operations,30,2,5320,87,No,,,
40549,57,IT,30,1,10353,47,No,,,
40550,51,Finance,12,2,10477,23,Yes,,,
40551,52,IT,22,1,14883,73,No,,,
40552,43,Operations,15,3,11484,29,No,,,
40553,58,IT,1,1,7280,21,Yes,,,
40554,56,Marketing,24,2,8218,103,No,,,
40555,52,HR,3,1,12573,102,Yes,,,
40556,43,IT,16,1,13995,88,No,,,
40557,43,Marketing,19,3,11296,18,No,,,
40558,53,HR,27,2,10111,102,Yes,,,
40559,46,IT,18,5,7092,47,Yes,,,
40560,23,Operations,10,5,7645,109,Yes,,,
40561,21,Finance,19,5,4407,86,Yes,,,
40562,33,Finance,28,1,8142,14,Yes,,,
40563,47,Marketing,32,1,8972,103,No,,,
40564,47,HR,12,2,14278,100,No,,,
40565,42,IT,20,1,8096,92,No,,,
40566,31,IT,23,5,14632,105,Yes,,,
40567,35,Marketing,26,2,3761,75,No,,,
40568,50,IT,14,5,3264,66,Yes,,,
40569,38,Finance,27,2,5328,17,Yes,,,
40570,44,Marketing,16,1,10870,108,Yes,,,
40571,52,IT,28,5,3118,64,No,,,
40572,42,HR,25,3,14909,42,No,,,
40573,25,IT,25,5,5772,18,Yes,,,
40574,25,Operations,29,4,8868,37,Yes,,,
40575,42,Marketing,17,3,12377,89,Yes,,,
40576,59,IT,10,1,14941,33,No,,,
40577,42,Marketing,3,1,5821,116,No,,,
40578,27,Marketing,28,3,11762,8,No,,,
40579,41,HR,20,1,5416,105,Yes,,,
40580,55,HR,22,1,4469,76,Yes,,,
40581,30,Finance,10,1,10738,32,Yes,,,
40582,32,Finance,17,1,7769,34,Yes,,,
40583,57,Marketing,30,3,7728,99,No,,,
40584,43,Operations,14,2,11007,35,Yes,,,
40585,58,HR,9,5,6808,37,No,,,
40586,33,Operations,28,5,14717,73,Yes,,,
40587,23,Operations,27,4,7267,112,Yes,,,
40588,26,Marketing,25,1,14643,67,Yes,,,
40589,50,Finance,13,3,13425,35,No,,,
40590,23,HR,25,4,7962,59,Yes,,,
40591,22,HR,27,1,8032,49,No,,,
40592,50,Marketing,9,1,4356,19,No,,,
40593,48,Operations,11,2,5749,67,No,,,
40594,54,Operations,25,4,12805,16,Yes,,,
40595,51,HR,34,2,7643,91,Yes,,,
40596,37,HR,16,4,4498,2,No,,,
40597,29,HR,20,2,4567,51,No,,,
40598,40,IT,10,5,10095,0,Yes,,,
40599,33,HR,5,1,7539,63,No,,,
40600,47,Operations,25,2,10231,45,Yes,,,
40601,56,Marketing,8,2,9548,86,No,,,
40602,24,HR,33,3,12189,50,No,,,
40603,47,HR,7,1,14599,102,Yes,,,
40604,28,HR,16,4,11425,93,Yes,,,
40605,29,Operations,8,5,14291,52,Yes,,,
40606,41,IT,5,2,5837,19,Yes,,,
40607,55,Operations,28,1,10481,96,Yes,,,
40608,48,HR,5,3,7804,99,No,,,
40609,47,IT,19,1,11253,55,No,,,
40610,27,Finance,15,1,5363,103,Yes,,,
40611,54,Operations,10,4,6759,89,No,,,
40612,34,Operations,17,1,7801,39,Yes,,,
40613,49,Marketing,20,2,12562,80,Yes,,,
40614,49,IT,34,4,12765,29,Yes,,,
40615,41,HR,25,4,4150,82,No,,,
40616,22,IT,19,5,9376,95,No,,,
40617,30,HR,9,3,7484,14,Yes,,,
40618,44,HR,11,5,7375,73,No,,,
40619,47,HR,8,5,6043,46,No,,,
40620,52,Marketing,17,1,7480,9,Yes,,,
40621,43,Operations,8,2,6142,53,No,,,
40622,56,Finance,9,2,5608,98,No,,,
40623,41,Marketing,24,4,11360,83,Yes,,,
40624,42,HR,20,3,12179,1,Yes,,,
40625,43,Operations,28,1,9079,37,Yes,,,
40626,32,Finance,32,1,13061,45,No,,,
40627,33,Finance,12,2,11670,3,Yes,,,
40628,54,Marketing,17,5,5878,54,Yes,,,
40629,45,HR,10,2,3657,19,Yes,,,
40630,22,IT,18,1,10681,60,No,,,
40631,41,Finance,11,2,4400,63,No,,,
40632,51,HR,15,5,7524,78,Yes,,,
40633,38,HR,13,1,6234,2,Yes,,,
40634,36,Finance,5,3,3909,21,No,,,
40635,34,Marketing,3,1,3927,68,No,,,
40636,53,Marketing,8,3,8740,25,No,,,
40637,27,IT,34,5,9605,64,No,,,
40638,58,Finance,10,4,3608,79,Yes,,,
40639,40,Marketing,26,5,3029,93,Yes,,,
40640,24,Marketing,13,1,13504,60,No,,,
40641,31,Operations,22,4,12875,55,No,,,
40642,26,HR,3,2,5197,76,Yes,,,
40643,59,Operations,11,4,12037,110,No,,,
40644,27,Operations,23,4,5746,116,Yes,,,
40645,50,Operations,33,2,10534,116,Yes,,,
40646,43,HR,24,5,9677,9,Yes,,,
40647,48,Finance,1,2,11606,31,Yes,,,
40648,58,HR,8,5,7727,100,Yes,,,
40649,55,Marketing,31,4,6193,86,Yes,,,
40650,21,Operations,10,3,13562,57,No,,,
40651,44,HR,12,3,12491,0,No,,,
40652,48,IT,7,4,10208,113,No,,,
40653,54,HR,1,4,11696,92,No,,,
40654,37,HR,17,5,10741,95,No,,,
40655,44,HR,24,1,12089,48,Yes,,,
40656,51,IT,13,5,3264,59,Yes,,,
40657,40,Operations,27,5,7361,112,Yes,,,
40658,49,IT,14,3,8308,104,No,,,
40659,48,Operations,20,5,3420,87,Yes,,,
40660,34,HR,3,2,10766,60,No,,,
40661,46,Finance,4,2,9846,90,No,,,
40662,31,Finance,22,3,7823,36,No,,,
40663,36,Marketing,22,1,10847,65,No,,,
40664,56,Finance,14,2,8195,11,No,,,
40665,49,IT,10,2,7665,112,No,,,
40666,47,Operations,23,2,7751,26,Yes,,,
40667,49,HR,16,4,8832,51,No,,,
40668,48,Finance,2,5,6198,81,No,,,
40669,52,IT,25,5,7096,86,Yes,,,
40670,47,Marketing,10,4,9902,75,No,,,
40671,31,Marketing,8,4,4726,23,No,,,
40672,28,HR,10,2,7038,35,No,,,
40673,24,Finance,28,4,14467,58,No,,,
40674,32,Operations,25,3,12227,71,No,,,
40675,52,Finance,30,1,11711,50,No,,,
40676,32,HR,12,5,3877,87,No,,,
40677,45,HR,21,5,7766,118,Yes,,,
40678,44,Marketing,29,3,8265,35,No,,,
40679,40,Marketing,6,4,3545,98,No,,,
40680,27,IT,1,2,3331,112,No,,,
40681,52,Finance,1,5,12666,47,Yes,,,
40682,26,Marketing,22,2,13841,33,No,,,
40683,39,HR,14,1,11690,32,Yes,,,
40684,38,IT,23,1,10448,32,No,,,
40685,32,Finance,25,3,13603,21,Yes,,,
40686,57,Operations,13,3,6683,7,No,,,
40687,30,Operations,11,2,9533,105,No,,,
40688,43,Finance,25,3,5327,40,No,,,
40689,38,IT,2,5,14054,82,No,,,
40690,41,Finance,7,1,14692,80,Yes,,,
40691,33,IT,31,4,8546,26,Yes,,,
40692,22,IT,11,1,14422,88,No,,,
40693,22,Finance,29,3,3064,100,No,,,
40694,38,IT,5,3,4812,37,Yes,,,
40695,55,HR,31,2,14371,30,Yes,,,
40696,54,Finance,34,5,13258,65,Yes,,,
40697,30,IT,33,4,7234,75,No,,,
40698,57,IT,13,2,10046,101,No,,,
40699,52,Operations,29,5,7691,72,No,,,
40700,45,HR,8,5,13460,111,Yes,,,
40701,44,IT,4,5,8635,57,No,,,
40702,41,Finance,15,1,10462,10,Yes,,,
40703,59,HR,24,3,5039,55,Yes,,,
40704,54,HR,3,4,14534,115,Yes,,,
40705,46,Marketing,10,5,12688,4,Yes,,,
40706,59,HR,21,5,4420,37,Yes,,,
40707,25,Finance,31,3,14970,79,No,,,
40708,26,Marketing,16,2,4686,88,Yes,,,
40709,52,Operations,11,2,6979,66,Yes,,,
40710,52,Marketing,13,2,9560,78,Yes,,,
40711,28,Operations,10,3,6009,33,No,,,
40712,38,Marketing,4,5,7399,75,No,,,
40713,21,HR,10,5,14561,8,Yes,,,
40714,44,IT,5,2,11380,45,Yes,,,
40715,37,Operations,5,3,7210,118,Yes,,,
40716,38,Operations,9,2,11727,106,Yes,,,
40717,40,IT,21,1,11580,7,Yes,,,
40718,46,HR,30,3,5323,106,Yes,,,
40719,50,Finance,28,2,14220,71,No,,,
40720,57,HR,20,4,4821,91,No,,,
40721,47,Marketing,7,3,7321,86,Yes,,,
40722,59,HR,28,4,9159,34,Yes,,,
40723,43,HR,4,4,11536,76,Yes,,,
40724,46,HR,18,4,11955,55,No,,,
40725,25,IT,7,1,8756,109,Yes,,,
40726,34,IT,5,5,4813,83,Yes,,,
40727,55,Finance,7,5,12192,45,No,,,
40728,52,IT,3,3,8890,72,Yes,,,
40729,24,Operations,23,4,8176,32,No,,,
40730,42,Marketing,10,3,3571,47,Yes,,,
40731,53,HR,13,4,12533,52,Yes,,,
40732,33,Operations,24,2,10043,112,Yes,,,
40733,28,IT,28,3,9583,65,No,,,
40734,58,IT,19,5,7824,89,Yes,,,
40735,29,HR,11,4,10812,57,Yes,,,
40736,48,Operations,23,5,5913,16,Yes,,,
40737,21,IT,7,4,3923,99,Yes,,,
40738,35,Marketing,1,2,3067,60,Yes,,,
40739,27,HR,17,4,10360,92,Yes,,,
40740,37,Finance,1,4,11858,91,No,,,
40741,32,Marketing,4,1,4006,15,Yes,,,
40742,49,Marketing,20,4,13530,15,Yes,,,
40743,34,Finance,5,3,10177,100,No,,,
40744,33,Operations,3,5,12406,112,No,,,
40745,52,IT,27,4,12329,80,No,,,
40746,45,Finance,29,5,14824,118,Yes,,,
40747,47,IT,4,5,8528,81,Yes,,,
40748,44,IT,17,3,11624,105,No,,,
40749,33,Finance,33,5,8279,16,Yes,,,
40750,49,HR,4,1,5601,28,No,,,
40751,50,Operations,16,5,5038,62,No,,,
40752,47,Marketing,15,1,14047,111,No,,,
40753,27,Marketing,10,5,11077,89,No,,,
40754,33,Finance,11,2,10071,57,No,,,
40755,27,IT,14,1,7645,34,Yes,,,
40756,55,Operations,13,4,6073,39,No,,,
40757,26,IT,30,1,13397,69,Yes,,,
40758,42,IT,23,5,11260,83,Yes,,,
40759,34,Marketing,4,1,6221,48,Yes,,,
40760,41,IT,19,1,6235,13,Yes,,,
40761,38,Finance,24,4,11313,6,No,,,
40762,49,IT,11,1,9506,43,Yes,,,
40763,46,Finance,0,2,11356,76,No,,,
40764,59,Finance,10,4,13361,69,No,,,
40765,57,IT,3,5,3926,50,Yes,,,
40766,56,Marketing,13,5,8403,43,No,,,
40767,48,Marketing,29,5,8306,113,Yes,,,
40768,31,Marketing,17,1,6172,101,No,,,
40769,37,Marketing,18,1,8475,91,No,,,
40770,32,Operations,17,2,14175,61,Yes,,,
40771,48,IT,13,5,8866,36,No,,,
40772,44,IT,26,3,7073,32,Yes,,,
40773,51,Marketing,12,3,12257,43,No,,,
40774,57,Operations,33,5,11524,79,Yes,,,
40775,49,Marketing,17,3,4851,116,Yes,,,
40776,25,Operations,26,2,14013,80,Yes,,,
40777,55,Operations,3,3,10782,119,Yes,,,
40778,33,IT,23,5,14050,47,Yes,,,
40779,29,HR,34,1,10988,17,Yes,,,
40780,51,IT,11,4,3638,92,No,,,
40781,43,IT,22,1,8203,109,Yes,,,
40782,36,Finance,32,1,3324,30,Yes,,,
40783,40,Operations,30,3,11281,101,Yes,,,
40784,28,HR,31,1,14830,28,Yes,,,
40785,37,Operations,18,1,9532,106,No,,,
40786,39,IT,20,1,10647,13,Yes,,,
40787,57,HR,25,2,5234,38,No,,,
40788,47,Marketing,9,5,6096,98,Yes,,,
40789,35,Marketing,0,2,7308,68,No,,,
40790,44,Marketing,23,3,6238,7,Yes,,,
40791,25,HR,15,2,3164,10,No,,,
40792,58,Operations,1,3,4547,68,Yes,,,
40793,29,Operations,32,1,11507,119,Yes,,,
40794,45,HR,7,1,8593,27,Yes,,,
40795,35,Finance,17,2,8225,16,No,,,
40796,47,Finance,10,5,4017,30,No,,,
40797,26,Operations,23,5,13156,18,Yes,,,
40798,59,Finance,0,4,5663,26,No,,,
40799,36,Finance,15,2,10603,36,Yes,,,
40800,49,IT,18,2,10745,95,No,,,
40801,53,IT,1,2,13306,113,No,,,
40802,38,HR,10,5,7777,26,Yes,,,
40803,56,Finance,13,2,9101,14,Yes,,,
40804,21,HR,28,3,12652,47,Yes,,,
